path,location,artifact_type,classification,reason,size_bytes,modified_iso,sha256,migration_recommendation,sensitivity
/tmp/codex-ipc/deep_research_w7_master_map_001/source_gap_seed_ledger.yaml,temp_w7_master_map,W7_split_or_manifest,canonical_required,W7 split/check artifact required before contract lock,6552,2026-07-06T09:15:59.912194-07:00,f8bbece2e0a2070fbb323de5cbbfba4cca6e6b0afc40c6961ffb21a412fbeb53,migrate_to_00_source_inputs/w7_master_map/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/merge_report.md,temp_w7_master_map,W7_split_or_manifest,canonical_required,W7 split/check artifact required before contract lock,5198,2026-07-06T09:15:59.912302-07:00,cbcd3c6c33698356f077916fcd89af5bee4a7259f828161a10ee3525d99c2f5a,migrate_to_00_source_inputs/w7_master_map/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/_manifest/w7_split_manifest.json,temp_w7_master_map,W7_split_or_manifest,canonical_required,W7 split/check artifact required before contract lock,1825,2026-07-06T09:16:00.067904-07:00,19cbff62c3f8e3305af7f2fbdaa4ebd4c4298df8c0ee934b3d1c2d0d75df497b,migrate_to_00_source_inputs/w7_master_map/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/_manifest/w7_split_sha256.txt,temp_w7_master_map,W7_split_or_manifest,canonical_required,W7 split/check artifact required before contract lock,875,2026-07-06T09:16:00.067955-07:00,e4fec16b36ec66bf2625f2067017a84162393d5da77116b4065ea59b6e1e5453,migrate_to_00_source_inputs/w7_master_map/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/_manifest/w7_machine_check_report.json,temp_w7_master_map,W7_split_or_manifest,canonical_required,W7 split/check artifact required before contract lock,3188,2026-07-06T09:16:00.068104-07:00,c9ec964e9f89fbafb355664e132855c0859c26e4b7d2a4870925b0d0b6a8380a,migrate_to_00_source_inputs/w7_master_map/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/w7_class5_founder_decision_overlay.yaml,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,3677,2026-07-06T18:14:42.038158-07:00,57223468d03afae8287ca0ec9340ee2fecd237d53c0b0ebddf2ec45a5ab0488f,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/w7_12_16_triage_policy.yaml,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,3857,2026-07-06T18:14:42.041978-07:00,f8911dfa62ac511b54edd0ef507f31532909f375c785828b1dc6bc361ee5c6e2,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/creative_domain_expert_synthesis_source_policy.yaml,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,1244,2026-07-06T18:14:42.043042-07:00,204c9c0f00cfa355c7cdef38b6516cdf55044e52bd623c7b3961f3adca9d6451,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/w7_decision_application_report.md,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,2172,2026-07-06T18:14:42.043083-07:00,449a329baa23d1b2b1925d76cba6cc8aed261a0f672d6c4e140bbb958d597bd4,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/_manifest/founder_decision_overlay_manifest.json,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,3568,2026-07-06T18:14:42.068830-07:00,00dc2e2af125d021bf2a33a13fc06f994ed7a75f6fe0933a5f1707ac1bcbb227,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/founder_decisions/_manifest/founder_decision_overlay_sha256.txt,temp_w7_master_map,Founder_Overlay,canonical_required,founder overlay/policy artifact required before contract lock,645,2026-07-06T18:14:42.068721-07:00,28fb125829b4fe6ebe3f7a45b60fc0ce7b930a2f06099d79d115d072001f6123,migrate_to_00_source_inputs/founder_overlay/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/w7_residual_triage_decision.yaml,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,15838,2026-07-06T17:13:25.317080-07:00,01003a49d556f54d7f0545d0d98a5f6bc4da38b76b65214875e9ef5a6c4e7be7,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/w7_codex_generation_constraints.yaml,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,5295,2026-07-06T17:13:25.326238-07:00,3e8d8ede557a24d883c1d387cbd28bcc1d5f843a0472d0a7a69b84f390d55bf0,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/w7_generation_unblock_matrix.csv,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,3718,2026-07-06T17:13:25.317233-07:00,237c9f76282b9b65d4c0ce10ac17def5dd3e2c2cbfa6c2dff43af3da9076aca3,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/w7_source_gap_workorder_seed.yaml,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,7051,2026-07-06T17:13:25.322383-07:00,d01636bbc85a112fb00b42d1324039a2fea661534a6dbeacea976919d9518d29,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/residual_triage_report.md,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,1317,2026-07-06T17:14:17.131517-07:00,9a40eff00f86c694940f0d0da7804815ceb7e2a6bc311809b2c196779a522c4c,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/residual_triage/residual_triage_receipt.json,temp_w7_master_map,W7_residual_triage,canonical_optional,residual triage and generation boundary artifact useful for contract lock,2588,2026-07-06T17:14:17.132290-07:00,6ba4246aee4aa4192f8cbc7d5a4899ea501c3f6ef8bbd5dc0452c9b7a2fb71bd,migrate_to_00_source_inputs/w7_residual_triage/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/w7_master_knowledge_map_explainer.html,temp_w7_master_map,visual_report,canonical_optional,"human-readable visualization/report, not a machine truth source",145299,2026-07-06T18:17:49.565958-07:00,917f210149c7e0728e7c85723e869a1932854750f2fd7f31a6cccd0abbebc049,archive_under_docs/reports_or_00_source_inputs/reference/,normal
/tmp/codex-ipc/deep_research_w7_master_map_001/diyu_knowledge_intake_alignment_gate.html,temp_w7_master_map,visual_report,canonical_optional,"human-readable visualization/report, not a machine truth source",18774,2026-07-04T01:48:38.497645-07:00,44c55f04b80f4e9446aec7acb7b2c9c82a47bbc1bb63203d192d751df9ac6833,archive_under_docs/reports_or_00_source_inputs/reference/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (25).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,46205,2026-07-06T07:58:26.772186-07:00,b4322e2c18412a1c9162f3cbb4e2396e680e0588e54cc45f964a8ab2ad1e8a89,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (26).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,48189,2026-07-06T07:58:33.981725-07:00,6f897a914ffc42d25e7fd7302979958170f31d8b434b91c0563c69df36bcf5de,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (27).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,42504,2026-07-06T07:58:38.657558-07:00,7e0195f64db4521f31c80ded0f9585f7e64920bc6e964606bbf9ed0923265c13,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (28).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,64719,2026-07-06T07:58:43.068058-07:00,557b0a93fb90171ed0414153fba963b8bafbe9097beaaf8e2249ea66b2ddac99,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (29).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,53680,2026-07-06T07:58:47.110507-07:00,62e55ed2f452751e1b8fcf3b8cb7b3b58e028b7b8f681ac5c0cdb665a87c959b,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report (30).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,48956,2026-07-06T07:58:51.315921-07:00,71553c318fdfa5781aad949b07221dcd5b619fc03b7f831caea0000f8c178457,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/第一轮交付/deep-research-report 整合).md,temp_input_pack,W1_W6_or_integrated_deep_research_output,canonical_required,upstream deep research output/provenance for W7 integration map,124399,2026-07-06T08:37:30.768453-07:00,9124834b6a69cdf49a7986522ea7fb6171c80be9fc437ab0b622faaf60d18581,migrate_to_00_source_inputs/w1_w6_deep_research/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/_manifest/SHA256SUMS.txt,temp_input_pack,manifest_digest,canonical_required,input-pack manifest/digest/provenance control,6381,2026-07-06T06:54:17.894477-07:00,88b16bd050e9cd8f1746c3e03fa0de7dabdc28c6617ff8b3252207d330963e3e,migrate_to_00_source_inputs/manifests/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/_manifest/control_files_manifest.json,temp_input_pack,manifest_digest,canonical_required,input-pack manifest/digest/provenance control,1389,2026-07-06T07:06:57.077708-07:00,4b5dc66851de31a75a4484e4c2e18a578b3cc2f7a6a548250e42ca0080d2d7e0,migrate_to_00_source_inputs/manifests/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/_manifest/control_files_self_check_summary.json,temp_input_pack,manifest_digest,canonical_required,input-pack manifest/digest/provenance control,1707,2026-07-06T07:06:57.077860-07:00,c18508dd5e9dec88920b3bf04290330fa557d60b6da14ff6f442e934c222f995,migrate_to_00_source_inputs/manifests/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/_manifest/control_files_sha256.txt,temp_input_pack,manifest_digest,canonical_required,input-pack manifest/digest/provenance control,707,2026-07-06T07:06:57.077767-07:00,08dd935754582c18753e7f6aeea65c9b5ab3600c1d660933459acbede2258bce,migrate_to_00_source_inputs/manifests/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/web_gpt_upload_pack_v0_1/09_upload_pack_manifest.json,temp_input_pack,manifest_digest,canonical_required,input-pack manifest/digest/provenance control,4637,2026-07-06T07:24:02.985406-07:00,4e24a9c4b1c9c741e8f7c1c2fcc46f19d6227eff608f5f9635700ac48fd5e966,migrate_to_00_source_inputs/manifests/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/common_pack/research_charter.v0.1.md,temp_input_pack,control_policy_or_prompt,canonical_optional,source-control context for provenance and reconstruction,4921,2026-07-06T07:06:01.674079-07:00,eb31c068503844aeb891019e096cd68e2a85f9729317599d628488db3c59d652,migrate_to_00_source_inputs/reference_controls/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/common_pack/source_gap_and_decision_routing_policy.v0.1.yaml,temp_input_pack,control_policy_or_prompt,canonical_optional,source-control context for provenance and reconstruction,4693,2026-07-06T07:06:01.678079-07:00,17b664b1e61b9fb67bb8851a871e0e0184dfe2e8ef63d102db18a30d61b413f9,migrate_to_00_source_inputs/reference_controls/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/common_pack/forbidden_outputs_and_exclude_policy.v0.1.md,temp_input_pack,control_policy_or_prompt,canonical_optional,source-control context for provenance and reconstruction,2557,2026-07-06T07:06:01.678079-07:00,2fb432e76253211550fc91bc471c041bf540ce8457dca8ec677b5c93265c6dff,migrate_to_00_source_inputs/reference_controls/,normal
/tmp/codex-ipc/deep_research_input_pack_inventory_001/web_deep_research_prompts_v0_1/W7_shared_cluster_merge_master_map_prompt.md,temp_input_pack,control_policy_or_prompt,canonical_optional,source-control context for provenance and reconstruction,7744,2026-07-06T08:14:44.158277-07:00,cb40e53ed55ae3897eb51fec6ad976f73c0721f9a2b23648bfccbcb96edaf905,migrate_to_00_source_inputs/reference_controls/,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B1_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,521623,2026-07-02T18:58:49.716062-07:00,ccc8694727f8d3dd0162a51807539a823e8e95f6cc418768f8bdc392e1cb375a,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B2_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,595061,2026-07-02T19:23:15.737417-07:00,b22f8091695389fd953fbf20183ed88a7f74da8973f0784edc7c56e54734e4e1,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B3_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,489705,2026-07-02T19:45:59.375886-07:00,5c16d657a1d456a8a02d77f4d8bbb8a344d234c3969b45db68436895af9b628d,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B4_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,622336,2026-07-02T20:09:46.400490-07:00,0bc2d2a5cfbe99306ccf29645bbd2dd6c28ad6eb8d2aa98de7f90da04ba77ab8,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B5_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,772583,2026-07-02T20:36:12.266479-07:00,94ccf346e0013d44cff4ecfa3c79efa7cda3e43d6d68c58281428fb7fb8fbb3d,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B6_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,828295,2026-07-02T20:57:38.435959-07:00,3ab6e31b9ad5da2397e20a533304eac84d571764143fdc80c51a2041847a425e,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/GPT交付物7份/batch_spec_B7_candidate_research_draft_delivery.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,505838,2026-07-02T21:09:55.867615-07:00,9e258cbc29bfe834c19fce9ba373c9d5a14a4359912ef5f40ab7d2213bfd58a8,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B1 P0-00 低数据品牌资产总控编排候选研究包.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,69801,2026-07-02T23:47:48.372719-07:00,bfdea90d1f7b7cbe75bfcc0de1149dc9b94797886eab20f70ff01df1ebb99c64,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B2_P0_01_enterprise_narrative_brand_story_candidate_research_package.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,74652,2026-07-02T22:07:29.613584-07:00,e18c47ae1449a5e50e8de10f33aa2bcf24f688864a76bcf8a9cf4dd49841b6d2,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B3_P0_02_role_perspective_org_ecology_candidate_research_package.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,75741,2026-07-02T22:43:47.418079-07:00,88053f333138c563d5709172c7664c780b5c165c58bd5275864d342d8fb27de0,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B4_P0_03_process_material_fit_explainer_candidate_research_package.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,88067,2026-07-02T23:02:45.751096-07:00,fbad1455efc569de24929503f54fb382cd98c1e735452ba3d66a576121ed2ba6,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B5_P0_04_store_daily_display_contentization_candidate_research_package.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,93383,2026-07-02T23:30:27.534972-07:00,05739cc775402eb380ebed676f91174744fe08c452ed474b1af5fdb28e8dca24,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/第一阶段知识补全/B6_P0_05_product_role_narrative_candidate_research_package.md,old_temp_workspace,prior_generation_or_research_draft,stale_or_superseded,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,84779,2026-07-02T23:45:28.089926-07:00,6c898265529edcbcf67714c805857e38fdd527f126be353ba4af1d55e59c436f,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/VALIDATION_RESULT.json,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,954,2026-07-05T17:50:53.123587-07:00,c9ae115c257eb04b0231c86c3d7d1b4637a5a0ea927315bcb7ae87f753a52c4c,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/VALIDATION_RESULT_FULL_V2.json,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,1529,2026-07-05T18:00:58.951716-07:00,eabe63d3ab4c52eef05236dbf322984eff73f8faab769f9e268bd8890f26ceac,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/domain_general_kb_gpt_candidate_generation_repo_fitted.md,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,18116,2026-07-05T17:50:30.747587-07:00,a7782efac29f6bb6e980a107f41be1627ec9eb24adf031aeb635e3b53988b4f4,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/domain_general_kb_gpt_candidate_generation_repo_fitted_full_v2.md,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,34435,2026-07-05T18:00:37.351716-07:00,a99e0235ffc4bc977c2b02df982dbeb9582b5cc088d5336132c48a576ba18f75,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/validate_full_v2_repo_fit.py,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,4716,2026-07-05T18:00:37.351716-07:00,605de648720279d42b23c75888c8e7df8277f0f8268d6a1f183abf86b72acc7a,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/tmp/codex-ipc/新建文件夹/diyu_repo_fitted_knowledge_generation/validate_repo_fit.py,old_temp_workspace,prior_generation_or_research_draft,scratch,older GPT/generated or repo-fit draft; not authorized as truth source and superseded by W7 route,6357,2026-07-05T17:50:03.399587-07:00,e0248ae64a7127891a487581e821a7abd2ebee3917f36db2b575f11d046874cf,exclude_from_generation; archive_or_cleanup_candidate_after_human_review,normal
/home/faye/笛语agent/docs/词表/19_first_stage_ke92_coverage_thickening_and_brand_material_pack/ke92_known_gap_seed.yaml,source_repo_reference,older_gap_seed,provenance_only,older KE92 gap seed in source repo; not the W7 source_gap_seed_ledger,3359,2026-06-28T17:44:04.762819-07:00,69edaf7487a99d9d857ddfadd1ae57ed62974749970e4f0c2b2fab70dcffbc6e,do_not_migrate_as_canonical_w7_input,normal
/home/faye/笛语agent/.env,source_repo_reference,sensitive_or_token_named_file,secret_or_sensitive_candidate,path/name suggests secret or token-sensitive material; content not read,2529,2026-07-04T05:55:28.357256-07:00,,exclude_from_migration_and_reports,secret_or_sensitive_candidate
/home/faye/笛语agent/candidatepack_etl/sourceunit_normalization/b01_b09_invalid_token_report.yaml,source_repo_reference,sensitive_or_token_named_file,secret_or_sensitive_candidate,path/name suggests secret or token-sensitive material; content not read,1405,2026-06-23T01:17:27.652406-07:00,,exclude_from_migration_and_reports,secret_or_sensitive_candidate
/home/faye/笛语agent/candidatepack_etl/sourceunit_normalization/b10_q3_invalid_token_report.yaml,source_repo_reference,sensitive_or_token_named_file,secret_or_sensitive_candidate,path/name suggests secret or token-sensitive material; content not read,1736,2026-06-23T13:12:30.658930-07:00,,exclude_from_migration_and_reports,secret_or_sensitive_candidate
